1.274040000000000068e-02 5.417244492558662751e+04 -1.012616060362106509e+03
1.772479999999999889e-02 5.487314181283943617e+04 6.105451136268465780e+04
2.269840000000000052e-02 5.987679020993447921e+04 2.830558535343822950e+04
2.773139999999999980e-02 5.236320524741295230e+04 2.408930157523552043e+04
3.268650000000000028e-02 5.809306750938447658e+04 2.051516850305477419e+04
3.763539999999999941e-02 4.921080369108000014e+04 3.006630737180953656e+04
4.256469999999999698e-02 4.394679985570230929e+04 1.789181001723064765e+04
4.760169999999999679e-02 3.864926471704824507e+04 1.334865020233172618e+04
5.263290000000000329e-02 3.570893321526724321e+04 1.255613650222071192e+04
5.759249999999999786e-02 3.182522385291312821e+04 7.643321066342181439e+03
6.257790000000000574e-02 2.860452742198430497e+04 9.760785200169677410e+03
6.756700000000000206e-02 2.485789447867494164e+04 8.155617872127457304e+03
7.257710000000000550e-02 2.494244384568070382e+04 3.161361692826827493e+03
7.756970000000000531e-02 2.237086255962447467e+04 5.034758633378624836e+03
8.254620000000000013e-02 2.089332129776867805e+04 6.228877850969395695e+03
8.753080000000000582e-02 1.985146928823462076e+04 4.530845501669079567e+03
9.255860000000000476e-02 1.884172982163752749e+04 4.715944703095857221e+03
9.755500000000000282e-02 1.775657148731135385e+04 4.245096975474565625e+03
1.025439999999999963e-01 1.624651885008654244e+04 3.358634372809185606e+03
1.075419999999999987e-01 1.493974528742930488e+04 4.071903668609031229e+03
1.125489999999999963e-01 1.477120081135955843e+04 3.930160384834682645e+03
1.175469999999999987e-01 1.376100592877052986e+04 3.632361080744753963e+03
1.225470000000000032e-01 1.275310842692032929e+04 3.080167054007010847e+03
1.275390000000000135e-01 1.214931782141810436e+04 2.885935249713386838e+03
1.325169999999999959e-01 1.115187612331826313e+04 2.477722739389076196e+03
1.375210000000000043e-01 1.070977864661474632e+04 3.376259942905466232e+03
1.425200000000000078e-01 1.063544252527978097e+04 3.338983655373695910e+03
1.475339999999999985e-01 1.016680009889974099e+04 2.634987647424057286e+03
1.525440000000000129e-01 9.276474260715829587e+03 2.481723004845776813e+03
1.575380000000000114e-01 8.987745735310303644e+03 2.155489040327961902e+03
1.625389999999999890e-01 8.803151242020596328e+03 2.136115907533080190e+03
1.675339999999999885e-01 8.400375454240798717e+03 2.411422890804535200e+03
1.725319999999999909e-01 8.025503644648739282e+03 1.696149987557163513e+03
1.775309999999999944e-01 7.540856155201978254e+03 1.733042595915313768e+03
1.825279999999999958e-01 7.120120942302923140e+03 1.779255638350002073e+03
1.875209999999999932e-01 6.972447150154069277e+03 1.354787772133350018e+03
1.925179999999999947e-01 6.793801803480972012e+03 1.303819620643723283e+03
1.975089999999999901e-01 6.529259714126080326e+03 1.126533027828754257e+03
2.025180000000000036e-01 6.197878703288263750e+03 1.186791497852992961e+03
2.075180000000000080e-01 6.062938949621067877e+03 1.114519421195874202e+03
2.125160000000000105e-01 5.696891708610402020e+03 8.852035194208750681e+02
2.175130000000000119e-01 5.626451794258998234e+03 8.410655732395805444e+02
2.225090000000000123e-01 5.370713724673059005e+03 8.060064168630607355e+02
2.275169999999999970e-01 5.198867314749296384e+03 7.010407798690212076e+02
2.325190000000000035e-01 5.024416977622848208e+03 7.299629732660695254e+02
2.375259999999999871e-01 4.910383138419701936e+03 8.274438162949131765e+02
2.425229999999999886e-01 4.670565089881560198e+03 5.770373836290837062e+02
2.475189999999999890e-01 4.587647962946552070e+03 2.929188704526118840e+02
