1.274040000000000068e-02 5.690300743176422839e+04 2.334817932334963552e+04
1.772479999999999889e-02 5.851929882967872254e+04 2.519284116738810917e+04
2.269840000000000052e-02 5.696369637249256630e+04 2.490597524158518718e+04
2.773139999999999980e-02 5.371576081314749172e+04 2.352516159002841596e+04
3.268650000000000028e-02 4.986441505044620135e+04 2.171653439497466024e+04
3.763539999999999941e-02 4.595758409468924219e+04 1.982110495728337992e+04
4.256469999999999698e-02 4.221093279415654979e+04 1.796862601311649996e+04
4.760169999999999679e-02 3.871403478178346995e+04 1.623051020875704853e+04
5.263290000000000329e-02 3.551304797572447569e+04 1.463758136672336514e+04
5.759249999999999786e-02 3.258164817278040573e+04 1.319064531114907550e+04
6.257790000000000574e-02 2.993707800379957916e+04 1.189521465070617160e+04
6.756700000000000206e-02 2.753698484147710042e+04 1.073197283736341524e+04
7.257710000000000550e-02 2.538905177708570773e+04 9.702401170978662776e+03
7.756970000000000531e-02 2.347575067777830191e+04 8.790603546990887480e+03
8.254620000000000013e-02 2.177073601149877140e+04 7.978606370808681277e+03
8.753080000000000582e-02 2.023863059525583958e+04 7.251323887369038857e+03
9.255860000000000476e-02 1.886162416028301959e+04 6.603803069214128300e+03
9.755500000000000282e-02 1.761867916960038929e+04 6.030389713415331244e+03
1.025439999999999963e-01 1.649133520460509681e+04 5.525372618445968328e+03
1.075419999999999987e-01 1.546503803858933315e+04 5.083835835372621659e+03
1.125489999999999963e-01 1.453577757337200092e+04 4.701390993474025890e+03
1.175469999999999987e-01 1.368996761532121127e+04 4.364314021300639979e+03
1.225470000000000032e-01 1.291890157187444129e+04 4.061410141947538250e+03
1.275390000000000135e-01 1.221513967780559142e+04 3.785508240366438258e+03
1.325169999999999959e-01 1.157058858819431407e+04 3.530191457185407216e+03
1.375210000000000043e-01 1.097577387942818496e+04 3.290540211335458935e+03
1.425200000000000078e-01 1.043083210175101703e+04 3.069427401780120817e+03
1.475339999999999985e-01 9.928003225953290894e+03 2.866952643710364555e+03
1.525440000000000129e-01 9.461606436309581113e+03 2.682386523267536631e+03
1.575380000000000114e-01 9.029850335798897504e+03 2.513181975777337357e+03
1.625389999999999890e-01 8.628642514157194455e+03 2.355470567650846078e+03
1.675339999999999885e-01 8.252832593035014725e+03 2.205325893980736510e+03
1.725319999999999909e-01 7.901367437553659329e+03 2.062548992303954037e+03
1.775309999999999944e-01 7.573746851809561122e+03 1.927955995631812129e+03
1.825279999999999958e-01 7.267870613598948694e+03 1.801708375044478089e+03
1.875209999999999932e-01 6.981547772103640455e+03 1.683519986374927157e+03
1.925179999999999947e-01 6.713342416275831965e+03 1.572294233412854055e+03
1.975089999999999901e-01 6.461290979789557241e+03 1.466522292143110008e+03
2.025180000000000036e-01 6.223740880786278467e+03 1.364831432899565016e+03
2.075180000000000080e-01 5.998285748903926105e+03 1.265587016759249764e+03
2.125160000000000105e-01 5.783650139173922980e+03 1.167897745480432832e+03
2.175130000000000119e-01 5.579521610886274175e+03 1.071392844883722091e+03
2.225090000000000123e-01 5.384757082803316734e+03 9.753299364840801218e+02
2.275169999999999970e-01 5.198364497906132783e+03 8.790313522627299108e+02
2.325190000000000035e-01 5.019520888577135338e+03 7.821210628799801725e+02
2.375259999999999871e-01 4.847962158567280312e+03 6.849127308544140078e+02
2.425229999999999886e-01 4.683441942828108040e+03 5.877800824023584028e+02
2.475189999999999890e-01 4.525667495044593124e+03 4.910763502199379218e+02
