1.000000000000000715e-02 2.096740939330399851e+04 1.568504802745147936e+04 1.393808621427051548e+03
1.125335582600766118e-02 2.187872241000916983e+04 1.635151276843239430e+04 1.450974186728023824e+03
1.266380173467403572e-02 2.261651145048613762e+04 1.688329853960440596e+04 1.495579663316433198e+03
1.425102670302998663e-02 2.312917941046264241e+04 1.724110184007102725e+04 1.524084046956782231e+03
1.603718743751331513e-02 2.336447533506210311e+04 1.738543958930306326e+04 1.533006456663682229e+03
1.804721766827172003e-02 2.327111649805141496e+04 1.727788751855832379e+04 1.519022421540883443e+03
2.030917620904737139e-02 2.281150021919806022e+04 1.689109305654816126e+04 1.479961156363352757e+03
2.285463864134991419e-02 2.196090977943857797e+04 1.620806408969137010e+04 1.414684955417953233e+03
2.571913809059346578e-02 2.073624283456178455e+04 1.524407365446490257e+04 1.325131339890971049e+03
2.894266124716753097e-02 1.918456850648968975e+04 1.403758588457724909e+04 1.215381532322045132e+03
3.257020655659784852e-02 1.741746658007050064e+04 1.267486206277774909e+04 1.093664832757893237e+03
3.665241237079629177e-02 1.557861339678339573e+04 1.126514049741448434e+04 9.700934967763040504e+02
4.124626382901354360e-02 1.383134584273023393e+04 9.927780728734594959e+03 8.548880343712389731e+02
4.641588833612782239e-02 1.232711644388050627e+04 8.770051291810257680e+03 7.567866790751708095e+02
5.223345074266844829e-02 1.113403631363483328e+04 7.833267461250133238e+03 6.781687970281539037e+02
5.878016072274914322e-02 1.019945182571238729e+04 7.072207458489195233e+03 6.144871906063225424e+02
6.614740641230153206e-02 9.330344721490910160e+03 6.352917621270487871e+03 5.558448732416245548e+02
7.443803013251693024e-02 8.278893343218614973e+03 5.525034509220874497e+03 4.941505865468388379e+02
8.376776400682922619e-02 6.956212807450096079e+03 4.562343818516415013e+03 4.320057525164826302e+02
9.426684551178854399e-02 5.601409175607475845e+03 3.634230134566287234e+03 3.812916146358835476e+02
1.060818355139448999e-01 4.593243797316319615e+03 2.940616341638963604e+03 3.471066583882924306e+02
1.193776641714437287e-01 4.004569044446283897e+03 2.468704230152108721e+03 3.203502753740375510e+02
1.343399332598900764e-01 3.484358180434599944e+03 2.043421718356919428e+03 2.982291980626644090e+02
1.511775070615662409e-01 2.801798811899891916e+03 1.623864319298176952e+03 2.901644085765769319e+02
1.701254279852589535e-01 2.243717735838888984e+03 1.294325878890482500e+03 2.862868245732827859e+02
1.914481976169959132e-01 1.903033268122558638e+03 1.017162112770800150e+03 2.751471557462774058e+02
2.154434690031884481e-01 1.550326841022679218e+03 8.038578716443629446e+02 2.735442986355292874e+02
2.424462017082328891e-01 1.250209798607231278e+03 6.308428790211858086e+02 2.709667863666017524e+02
2.728333376486768991e-01 1.028674554996832512e+03 4.748581551336064877e+02 2.663850185032751483e+02
3.070290629757851386e-01 8.256291533047719895e+02 3.611865281932604148e+02 2.611572182343298891e+02
3.455107294592220657e-01 6.680283156296991365e+02 2.561029948799655926e+02 2.542978137013872413e+02
3.888155180308088821e-01 5.315248192191165799e+02 1.721882481495613035e+02 2.445596764876370912e+02
4.375479375074186605e-01 4.200362866269406368e+02 9.826487437221038590e+01 2.334817130024877940e+02
4.923882631706741897e-01 3.250326684558726811e+02 3.343807890233178881e+01 2.201200236423543686e+02
5.541020330009495121e-01 2.448171502727182087e+02 -2.354732436089076586e+01 2.054080830517130778e+02
6.235507341273914816e-01 1.762623672091461913e+02 -7.420058545617104073e+01 1.897182342657131926e+02
7.017038286703829453e-01 1.174253359338044902e+02 -1.190661684284426798e+02 1.734844694928495699e+02
7.896522868499730174e-01 6.659417732021370284e+01 -1.587843473977496558e+02 1.570940339097874698e+02
8.886238162743401725e-01 2.250207621670278968e+01 -1.935189250855504497e+02 1.408872980932921166e+02
1.000000000000000000e+00 -1.570501904963657580e+01 -2.232259650735971945e+02 1.252160852938767732e+02
