1.000000000000000715e-02 2.231455577276795157e+04 1.697690606161329924e+04 1.533977217450343687e+03
1.125335582600766118e-02 2.328200058570805049e+04 1.769371027969992792e+04 1.596314818732694448e+03
1.266380173467403572e-02 2.406408967133017359e+04 1.826332623918290847e+04 1.644653704010156389e+03
1.425102670302998663e-02 2.460580008429080408e+04 1.864298576226147634e+04 1.675073361862161164e+03
1.603718743751331513e-02 2.485147012125778565e+04 1.878981326115982665e+04 1.683734810302168626e+03
1.804721766827172003e-02 2.474652007950263942e+04 1.866217247369405595e+04 1.666984800179084687e+03
2.030917620904737139e-02 2.425103163179244802e+04 1.823061727311682989e+04 1.622474467200367371e+03
2.285463864134991419e-02 2.333888515232264035e+04 1.747710193214932224e+04 1.549017230490653219e+03
2.571913809059346578e-02 2.202840940022976065e+04 1.641879826558834975e+04 1.448855860992254975e+03
2.894266124716753097e-02 2.037012414680160509e+04 1.509814511146635959e+04 1.326612683179075248e+03
3.257020655659784852e-02 1.848316553814432700e+04 1.360919985133399496e+04 1.191456123048010568e+03
3.665241237079629177e-02 1.652069775897150612e+04 1.207061554460153820e+04 1.054593048159243608e+03
4.124626382901354360e-02 1.465617559259556219e+04 1.061083149763705114e+04 9.271901693031072682e+02
4.641588833612782239e-02 1.304998146474379610e+04 9.344373972564641008e+03 8.186950478655210190e+02
5.223345074266844829e-02 1.177323043129780126e+04 8.313525241655937862e+03 7.314687717006702314e+02
5.878016072274914322e-02 1.076893111208501432e+04 7.467997082304228570e+03 6.604324518271261013e+02
6.614740641230153206e-02 9.832885177028012549e+03 6.665679038419848439e+03 5.951432429083314446e+02
7.443803013251693024e-02 8.706063345833810672e+03 5.752558000658777928e+03 5.277093181003144764e+02
8.376776400682922619e-02 7.299698029663619309e+03 4.709471514135824691e+03 4.617562247316608932e+02
9.426684551178854399e-02 5.867601346666609061e+03 3.716947987388045476e+03 4.097149439584049446e+02
1.060818355139448999e-01 4.801787308830463189e+03 2.973289420126479399e+03 3.755007785389089463e+02
1.193776641714437287e-01 4.169918208310216869e+03 2.451950522946961883e+03 3.484476074700393156e+02
1.343399332598900764e-01 3.609514094134109655e+03 1.982021504488681103e+03 3.269466445028999715e+02
1.511775070615662409e-01 2.893758638274913210e+03 1.541195003991387011e+03 3.216328996533927125e+02
1.701254279852589535e-01 2.311115079456098556e+03 1.197312313979558894e+03 3.206283845511529762e+02
1.914481976169959132e-01 1.944644791440568270e+03 8.961622081598007981e+02 3.119685606777242697e+02
2.154434690031884481e-01 1.575274918933193248e+03 6.747636049347156586e+02 3.133284734831520382e+02
2.424462017082328891e-01 1.262503386080070641e+03 4.954735574290753561e+02 3.126448355793062319e+02
2.728333376486768991e-01 1.027585341266561045e+03 3.337186725261415177e+02 3.103114196033088774e+02
3.070290629757851386e-01 8.164273073606962043e+02 2.173496880481563380e+02 3.058560341419528754e+02
3.455107294592220657e-01 6.501066783027081328e+02 1.102732121422173748e+02 2.994603025410069108e+02
3.888155180308088821e-01 5.069867388340884986e+02 2.436625748165245042e+01 2.891569452594965810e+02
4.375479375074186605e-01 3.891998317895263995e+02 -5.073779986830595590e+01 2.769320681687763113e+02
4.923882631706741897e-01 2.884140828876756473e+02 -1.170936173422107203e+02 2.618228301537595826e+02
5.541020330009495121e-01 2.028096413940692742e+02 -1.754164049148212996e+02 2.449404513184811663e+02
6.235507341273914816e-01 1.291363678004974531e+02 -2.272494964598147078e+02 2.267423686601912891e+02
7.017038286703829453e-01 6.544734163038805264e+01 -2.730510174112647519e+02 2.077553381476246557e+02
7.896522868499730174e-01 1.000428233595300753e+01 -3.134231022535423676e+02 1.884536107996812007e+02
8.886238162743401725e-01 -3.843841799974961759e+01 -3.484259210690524924e+02 1.692733772300134660e+02
1.000000000000000000e+00 -8.068337888501582711e+01 -3.778750074207342777e+02 1.506575135749533842e+02
