1.000000000000000715e-02 1.586069252650627459e+04 1.024606278214013582e+04 7.870976585340284828e+02
1.125335582600766118e-02 1.655559568716971626e+04 1.068908541942237025e+04 8.202120322239510415e+02
1.266380173467403572e-02 1.712061532981351047e+04 1.104642726260502968e+04 8.464934128780757874e+02
1.425102670302998663e-02 1.751707067432097756e+04 1.129287182718116492e+04 8.639861465185580300e+02
1.603718743751331513e-02 1.770553291808836366e+04 1.140285376938798800e+04 8.707401356844980000e+02
1.804721766827172003e-02 1.764711107748622089e+04 1.135129017601230225e+04 8.648697738745490824e+02
2.030917620904737139e-02 1.731309954371382264e+04 1.112001813109060095e+04 8.450921698556707042e+02
2.285463864134991419e-02 1.668439073499453298e+04 1.069735368032142651e+04 8.106716304079610609e+02
2.571913809059346578e-02 1.577297213993222249e+04 1.009216493583937881e+04 7.625406425105384187e+02
2.894266124716753097e-02 1.461346252572427693e+04 9.328182101367579889e+03 7.028113314198276385e+02
3.257020655659784852e-02 1.328937210285217589e+04 8.460552249065134674e+03 6.359677427576864375e+02
3.665241237079629177e-02 1.190877712868162052e+04 7.559895999473465963e+03 5.676103245321495478e+02
4.124626382901354360e-02 1.059601898338252795e+04 6.705480933611544970e+03 5.036508626500809100e+02
4.641588833612782239e-02 9.467377319617291505e+03 5.970104244803682377e+03 4.493059063491009510e+02
5.223345074266844829e-02 8.577386326174950227e+03 5.385076637539688818e+03 4.063492573906077610e+02
5.878016072274914322e-02 7.888558657750494604e+03 4.923312690461807506e+03 3.723081844547089645e+02
6.614740641230153206e-02 7.252614712614496966e+03 4.492153834583594289e+03 3.407384502855925348e+02
7.443803013251693024e-02 6.471951634474557068e+03 3.977077169823474833e+03 3.051103803141219259e+02
8.376776400682922619e-02 5.466076021065855457e+03 3.343006023534442193e+03 2.652982795170939880e+02
9.426684551178854399e-02 4.416396522656832531e+03 2.705489905165009532e+03 2.292899774148876872e+02
1.060818355139448999e-01 3.634304256901152257e+03 2.231979801373188820e+03 2.039541587785849686e+02
1.193776641714437287e-01 3.198794405476597603e+03 1.942128790782748638e+03 1.860799345045284099e+02
1.343399332598900764e-01 2.819926782671896945e+03 1.682668396390682801e+03 1.699843969844987441e+02
1.511775070615662409e-01 2.276597554121901339e+03 1.373823175905002699e+03 1.583197010252136749e+02
1.701254279852589535e-01 1.824943677679850225e+03 1.125247729709369423e+03 1.499894913798704010e+02
1.914481976169959132e-01 1.577356049034486205e+03 9.508709649380588189e+02 1.389072391460669280e+02
2.154434690031884481e-01 1.295960612110295187e+03 7.904397366463515482e+02 1.328768473004636519e+02
2.424462017082328891e-01 1.051178811355603102e+03 6.573287633339900822e+02 1.278033777823471127e+02
2.728333376486768991e-01 8.838105694669393415e+02 5.453739423507917081e+02 1.207543687393783927e+02
3.070290629757851386e-01 7.169626620247508981e+02 4.557996595342261799e+02 1.158726079448560711e+02
3.455107294592220657e-01 5.959222430389309011e+02 3.760433282596952722e+02 1.096381377604703715e+02
3.888155180308088821e-01 4.869771762782747828e+02 3.121209774523815099e+02 1.036221463619924208e+02
4.375479375074186605e-01 4.011685121237969724e+02 2.555175509316336786e+02 9.728653845699710701e+01
4.923882631706741897e-01 3.286962447322894150e+02 2.075074065912357923e+02 9.054974042540483481e+01
5.541020330009495121e-01 2.687229737122906954e+02 1.659210398930809447e+02 8.360551182560600125e+01
6.235507341273914816e-01 2.187449422553399927e+02 1.296691411758559980e+02 7.648715156529542014e+01
7.017038286703829453e-01 1.769692174323408835e+02 9.798305897145374388e+01 6.934457419569930892e+01
7.896522868499730174e-01 1.419291935109340557e+02 7.018757554379190822e+01 6.230116094281872563e+01
8.886238162743401725e-01 1.124101403970398678e+02 4.588885047117391736e+01 5.548015361631166797e+01
1.000000000000000000e+00 8.752717213904361415e+01 2.480067306125093651e+01 4.899931961721129170e+01
