1.274040000000000068e-02 6.111298166783121997e+04 2.433232442447472567e+04
1.772479999999999889e-02 6.261626521113095805e+04 2.592734651167463744e+04
2.269840000000000052e-02 5.949841568418468523e+04 2.477526580031905542e+04
2.773139999999999980e-02 5.399316670880952734e+04 2.227805692657659529e+04
3.268650000000000028e-02 4.799123671199458477e+04 1.951504817594126143e+04
3.763539999999999941e-02 4.254233780976042908e+04 1.705578966824947202e+04
4.256469999999999698e-02 3.803565747964167531e+04 1.507422952718821944e+04
4.760169999999999679e-02 3.455704929638079921e+04 1.359248704826321591e+04
5.263290000000000329e-02 3.195045570112329369e+04 1.249882929817508739e+04
5.759249999999999786e-02 2.991313610741697630e+04 1.163625693724576013e+04
6.257790000000000574e-02 2.815948197130732297e+04 1.086129775444275037e+04
6.756700000000000206e-02 2.643667494617891498e+04 1.006834679738064733e+04
7.257710000000000550e-02 2.462994631189680513e+04 9.225896677805536456e+03
7.756970000000000531e-02 2.273465224309619589e+04 8.353390010815362984e+03
8.254620000000000013e-02 2.081463888439621951e+04 7.495801419838906440e+03
8.753080000000000582e-02 1.897977055451179331e+04 6.709202629735769733e+03
9.255860000000000476e-02 1.733559457070977805e+04 6.034528674660276920e+03
9.755500000000000282e-02 1.594979561227033264e+04 5.484438471619394477e+03
1.025439999999999963e-01 1.483124837047790243e+04 5.047284704502322711e+03
1.075419999999999987e-01 1.394383438071503588e+04 4.693312968931689284e+03
1.125489999999999963e-01 1.324228519716347546e+04 4.397213390648372297e+03
1.175469999999999987e-01 1.265133119119237563e+04 4.132463604693969501e+03
1.225470000000000032e-01 1.210522553423221143e+04 3.878290819566332175e+03
1.275390000000000135e-01 1.156982257299340017e+04 3.632073173844328721e+03
1.325169999999999959e-01 1.101938614018404041e+04 3.395984449437585681e+03
1.375210000000000043e-01 1.044257664822192419e+04 3.172300116662587243e+03
1.425200000000000078e-01 9.867566776783667592e+03 2.968104656629784131e+03
1.475339999999999985e-01 9.318004162488701695e+03 2.787573277982493892e+03
1.525440000000000129e-01 8.811854895734739330e+03 2.631361961542196241e+03
1.575380000000000114e-01 8.356472526030809604e+03 2.492676280264996876e+03
1.625389999999999890e-01 7.954854996927791944e+03 2.362870484971190763e+03
1.675339999999999885e-01 7.606975019997402342e+03 2.234129693335788488e+03
1.725319999999999909e-01 7.304467051013862147e+03 2.106877976185418447e+03
1.775309999999999944e-01 7.034734163153461850e+03 1.984314800564702637e+03
1.825279999999999958e-01 6.783861379201031923e+03 1.869045850546519205e+03
1.875209999999999932e-01 6.541170527385915193e+03 1.762902115739779219e+03
1.925179999999999947e-01 6.305721904438665661e+03 1.665980015152395026e+03
1.975089999999999901e-01 6.077733448816573400e+03 1.577825101220742454e+03
2.025180000000000036e-01 5.857719987905931703e+03 1.498082072612869979e+03
2.075180000000000080e-01 5.645475527672479075e+03 1.425881556028306704e+03
2.125160000000000105e-01 5.441724663383861298e+03 1.359521951446774892e+03
2.175130000000000119e-01 5.248078695707457882e+03 1.297232925478995412e+03
2.225090000000000123e-01 5.065357448275233764e+03 1.236988275556748022e+03
2.275169999999999970e-01 4.894511093262729446e+03 1.176820968668559544e+03
2.325190000000000035e-01 4.735625890077313670e+03 1.115651601149267208e+03
2.375259999999999871e-01 4.587463860217239016e+03 1.054079428866447870e+03
2.425229999999999886e-01 4.448603935093898144e+03 9.928708088111901588e+02
2.475189999999999890e-01 4.317582759278780941e+03 9.327768058480630771e+02
