1.274040000000000068e-02 5.298661690280749463e+04 2.328405559296331558e+04
1.772479999999999889e-02 5.445974812714597647e+04 2.491160770174691061e+04
2.269840000000000052e-02 5.172718394625195651e+04 2.390918307071797244e+04
2.773139999999999980e-02 4.679538155237475439e+04 2.160853270012321809e+04
3.268650000000000028e-02 4.139489712060806050e+04 1.904070142220600974e+04
3.763539999999999941e-02 3.648607125148578780e+04 1.675298077766894130e+04
4.256469999999999698e-02 3.244647743941055887e+04 1.491741239132961709e+04
4.760169999999999679e-02 2.934521981516982123e+04 1.355997068025896624e+04
5.263290000000000329e-02 2.704637509225523900e+04 1.257543311633438134e+04
5.759249999999999786e-02 2.526518307785348588e+04 1.181368058564241619e+04
6.257790000000000574e-02 2.374378264346038486e+04 1.113413238570605245e+04
6.756700000000000206e-02 2.224439973263126012e+04 1.043108069098771011e+04
7.257710000000000550e-02 2.065648871399059863e+04 9.670809820484077136e+03
7.756970000000000531e-02 1.897587247321165341e+04 8.869628115143845207e+03
8.254620000000000013e-02 1.726266571060191927e+04 8.070449825402534771e+03
8.753080000000000582e-02 1.561866847736829004e+04 7.330281121403500038e+03
9.255860000000000476e-02 1.414332695585617148e+04 6.691945461907718709e+03
9.755500000000000282e-02 1.290338086752053641e+04 6.171276120134830308e+03
1.025439999999999963e-01 1.190973190987403359e+04 5.759588062726275894e+03
1.075419999999999987e-01 1.113034557403468898e+04 5.429801427036843961e+03
1.125489999999999963e-01 1.052312240456140171e+04 5.157332563445261258e+03
1.175469999999999987e-01 1.001710045700812407e+04 4.914358640333083713e+03
1.225470000000000032e-01 9.549805638086314502e+03 4.678456546533665460e+03
1.275390000000000135e-01 9.087840254699751313e+03 4.444986571056809225e+03
1.325169999999999959e-01 8.605606687902271005e+03 4.214047664983102550e+03
1.375210000000000043e-01 8.091923062864135318e+03 3.986968686122380859e+03
1.425200000000000078e-01 7.573858473739771398e+03 3.772137364530008654e+03
1.475339999999999985e-01 7.074778895040974930e+03 3.575222234435029804e+03
1.525440000000000129e-01 6.612780293874354356e+03 3.398419988342816396e+03
1.575380000000000114e-01 6.196282980519277771e+03 3.236869372573988130e+03
1.625389999999999890e-01 5.829737460522185756e+03 3.083805437272744257e+03
1.675339999999999885e-01 5.514489804880104202e+03 2.932836976320755184e+03
1.725319999999999909e-01 5.242226989924504778e+03 2.783809186287965076e+03
1.775309999999999944e-01 5.000007500056459321e+03 2.638566540841734877e+03
1.825279999999999958e-01 4.773710664609813648e+03 2.498265474144258405e+03
1.875209999999999932e-01 4.552514005686731252e+03 2.363627535138219173e+03
1.925179999999999947e-01 4.335447566164072668e+03 2.234752950108863388e+03
1.975089999999999901e-01 4.122773742468516502e+03 2.111337026668242288e+03
2.025180000000000036e-01 3.915039155697156275e+03 1.993232757367412205e+03
2.075180000000000080e-01 3.712174344874354119e+03 1.879684899082388938e+03
2.125160000000000105e-01 3.515275243107202641e+03 1.769382124332055128e+03
2.175130000000000119e-01 3.326385276079146479e+03 1.661179192357528336e+03
2.225090000000000123e-01 3.146785309410966875e+03 1.553510954705453059e+03
2.275169999999999970e-01 2.977875986012163594e+03 1.444890891612671794e+03
2.325190000000000035e-01 2.820005634932887460e+03 1.334479916501738217e+03
2.375259999999999871e-01 2.671863601881389059e+03 1.222768243399810217e+03
2.425229999999999886e-01 2.531924074828012181e+03 1.110373131712637814e+03
2.475189999999999890e-01 2.398621389634736261e+03 9.978891492034381372e+02
