1.274040000000000068e-02 5.734521180129205459e+04 1.990123649463586844e+04
1.772479999999999889e-02 5.810861064626542066e+04 2.227811792689250433e+04
2.269840000000000052e-02 5.624863436109559552e+04 2.255584814369864034e+04
2.773139999999999980e-02 5.295148477838217514e+04 2.164758641948389413e+04
3.268650000000000028e-02 4.913972927180621627e+04 2.019181220129021676e+04
3.763539999999999941e-02 4.529075271590320335e+04 1.855090989681502106e+04
4.256469999999999698e-02 4.158508426456677262e+04 1.688182182519565322e+04
4.760169999999999679e-02 3.811569016140534222e+04 1.527376868265971279e+04
5.263290000000000329e-02 3.493011830696993275e+04 1.377525049016319645e+04
5.759249999999999786e-02 3.201174853712072581e+04 1.239721619335984360e+04
6.257790000000000574e-02 2.937541785263038764e+04 1.115388441137644259e+04
6.756700000000000206e-02 2.698058214233983745e+04 1.002977038822666509e+04
7.257710000000000550e-02 2.483362943035557691e+04 9.027580931698092172e+03
7.756970000000000531e-02 2.291466050413484845e+04 8.135225316271697011e+03
8.254620000000000013e-02 2.119693884208641248e+04 7.338358856531176571e+03
8.753080000000000582e-02 1.964880322917495141e+04 6.623524976790482469e+03
9.255860000000000476e-02 1.825597337051705472e+04 5.987005899728084842e+03
9.755500000000000282e-02 1.700006514744138258e+04 5.424327224572416526e+03
1.025439999999999963e-01 1.586409684337919316e+04 4.930103877123818165e+03
1.075419999999999987e-01 1.483407700485543864e+04 4.499043997270249747e+03
1.125489999999999963e-01 1.390562002363281681e+04 4.126787955367730319e+03
1.175469999999999987e-01 1.306348633994454212e+04 3.800450895378550285e+03
1.225470000000000032e-01 1.229747626652288272e+04 3.509651667032306250e+03
1.275390000000000135e-01 1.159966294063176247e+04 3.247879481143758767e+03
1.325169999999999959e-01 1.096175456737098648e+04 3.009339200018558131e+03
1.375210000000000043e-01 1.037436877237683075e+04 2.789381952171750072e+03
1.425200000000000078e-01 9.838127471730887919e+03 2.590061240283515872e+03
1.475339999999999985e-01 9.345907792840031107e+03 2.410841383258901260e+03
1.525440000000000129e-01 8.892386471859890662e+03 2.250668879685304091e+03
1.575380000000000114e-01 8.475462572559532418e+03 2.107159875381024904e+03
1.625389999999999890e-01 8.090712820305064270e+03 1.976792703894315537e+03
1.675339999999999885e-01 7.732763269923481857e+03 1.856030198249819250e+03
1.725319999999999909e-01 7.400433740778171341e+03 1.744467416839127736e+03
1.775309999999999944e-01 7.093145580657273968e+03 1.642522467591270242e+03
1.825279999999999958e-01 6.808808583945578903e+03 1.550103982111529376e+03
1.875209999999999932e-01 6.545248921220006196e+03 1.466785791111296703e+03
1.925179999999999947e-01 6.300934109142566740e+03 1.391450231478125033e+03
1.975089999999999901e-01 6.073827054064479853e+03 1.322656382271492248e+03
2.025180000000000036e-01 5.862163877293621226e+03 1.259044346395642151e+03
2.075180000000000080e-01 5.663520763428549799e+03 1.199128227549299481e+03
2.125160000000000105e-01 5.476553792316643921e+03 1.142081037333917720e+03
2.175130000000000119e-01 5.300774817294914101e+03 1.087436310973210084e+03
2.225090000000000123e-01 5.134968983033892982e+03 1.034508040107762099e+03
2.275169999999999970e-01 4.978057719836761862e+03 9.826524861672321549e+02
2.325190000000000035e-01 4.829172763805031536e+03 9.314944750485557279e+02
2.375259999999999871e-01 4.688030303732334687e+03 8.812149698834687115e+02
2.425229999999999886e-01 4.554369502252016900e+03 8.320439688797129065e+02
2.475189999999999890e-01 4.427888333787266674e+03 7.841987168565265165e+02
