1.274040000000000068e-02 6.689294243941710738e+04 2.205660428468343162e+04
1.772479999999999889e-02 6.734420803311665077e+04 2.438437852470335929e+04
2.269840000000000052e-02 6.364555224736193486e+04 2.395091421661381537e+04
2.773139999999999980e-02 5.773029057696309610e+04 2.200879116693343167e+04
3.268650000000000028e-02 5.137516268386184674e+04 1.958733498271853750e+04
3.763539999999999941e-02 4.559087837006056361e+04 1.728247996480874644e+04
4.256469999999999698e-02 4.075546480698243977e+04 1.532263639281625365e+04
4.760169999999999679e-02 3.695766840313241846e+04 1.376680110898792373e+04
5.263290000000000329e-02 3.404861714886980917e+04 1.255195752839774650e+04
5.759249999999999786e-02 3.172860250808000274e+04 1.155321370062192545e+04
6.257790000000000574e-02 2.971965974969033414e+04 1.066145790117370052e+04
6.756700000000000206e-02 2.777041645853749287e+04 9.787960385776066687e+03
7.257710000000000550e-02 2.577140401462163936e+04 8.909286699094109281e+03
7.756970000000000531e-02 2.371659979278831452e+04 8.039031327258696365e+03
8.254620000000000013e-02 2.166522674523904425e+04 7.208481860694603711e+03
8.753080000000000582e-02 1.972027321707550072e+04 6.454439204632669316e+03
9.255860000000000476e-02 1.798162735487187820e+04 5.803377200179028478e+03
9.755500000000000282e-02 1.651128427244315753e+04 5.259597491078663552e+03
1.025439999999999963e-01 1.531460696813254981e+04 4.809934059669840281e+03
1.075419999999999987e-01 1.435389276474521284e+04 4.428490901256126563e+03
1.125489999999999963e-01 1.358422094876947449e+04 4.096159949251742546e+03
1.175469999999999987e-01 1.293147861703809031e+04 3.794815762518207066e+03
1.225470000000000032e-01 1.233145344445925548e+04 3.511462112843058549e+03
1.275390000000000135e-01 1.175126652028323042e+04 3.247122186192771551e+03
1.325169999999999959e-01 1.116627892722159231e+04 3.006369928360551512e+03
1.375210000000000043e-01 1.056493005435877240e+04 2.791272871693651723e+03
1.425200000000000078e-01 9.973139993543416495e+03 2.603521488420823516e+03
1.475339999999999985e-01 9.411725840270208209e+03 2.441493939453629082e+03
1.525440000000000129e-01 8.896403541846702865e+03 2.301603007004514438e+03
1.575380000000000114e-01 8.433251697057190540e+03 2.175742878547783221e+03
1.625389999999999890e-01 8.024051464652229697e+03 2.054418356451604723e+03
1.675339999999999885e-01 7.667791045144862437e+03 1.929337605214245741e+03
1.725319999999999909e-01 7.356694230751466421e+03 1.802562424711738004e+03
1.775309999999999944e-01 7.079318578225370402e+03 1.679753874894856381e+03
1.825279999999999958e-01 6.822859373320840859e+03 1.565969658132211862e+03
1.875209999999999932e-01 6.577386877662934239e+03 1.464723475845476287e+03
1.925179999999999947e-01 6.341690561314708248e+03 1.375621284820952496e+03
1.975089999999999901e-01 6.115525539303524965e+03 1.297340017848444404e+03
2.025180000000000036e-01 5.898936453992636416e+03 1.228638217359459759e+03
2.075180000000000080e-01 5.691285044854254920e+03 1.167901945793665163e+03
2.125160000000000105e-01 5.492982821893682740e+03 1.113138961515800702e+03
2.175130000000000119e-01 5.305340990940479060e+03 1.062384402970545352e+03
2.225090000000000123e-01 5.128899417548998827e+03 1.013461886335074837e+03
2.275169999999999970e-01 4.964327892311668620e+03 9.642485704130109525e+02
2.325190000000000035e-01 4.811568817252878034e+03 9.136242622390620909e+02
2.375259999999999871e-01 4.669474419427621797e+03 8.623372569377986565e+02
2.425229999999999886e-01 4.536738960228298311e+03 8.113245361391499273e+02
2.475189999999999890e-01 4.412015128352253669e+03 7.615094334132764970e+02
