1.274040000000000068e-02 6.626050528184321593e+04 2.239314469021829427e+04
1.772479999999999889e-02 6.686171608545939671e+04 2.485839389866470810e+04
2.269840000000000052e-02 6.326616879490607971e+04 2.455995618216874573e+04
2.773139999999999980e-02 5.739404742958438146e+04 2.273979105189592519e+04
3.268650000000000028e-02 5.104984961142664542e+04 2.042888065908363205e+04
3.763539999999999941e-02 4.526534351244346180e+04 1.822709832242732955e+04
4.256469999999999698e-02 4.044995558973804873e+04 1.637211009950517655e+04
4.760169999999999679e-02 3.669054015470336890e+04 1.492799573760059320e+04
5.263290000000000329e-02 3.384332478980490123e+04 1.383302184410578593e+04
5.759249999999999786e-02 3.159592668711374790e+04 1.295969768349722108e+04
6.257790000000000574e-02 2.966529389424109468e+04 1.219160945280166925e+04
6.756700000000000206e-02 2.778581636260267987e+04 1.143258153852655596e+04
7.257710000000000550e-02 2.583751451453222762e+04 1.065135051959896009e+04
7.756970000000000531e-02 2.381245296336734100e+04 9.858181529949677497e+03
8.254620000000000013e-02 2.177240505488258350e+04 9.084975444838730255e+03
8.753080000000000582e-02 1.982566726501721860e+04 8.373732756976420205e+03
9.255860000000000476e-02 1.807929549913198571e+04 7.756693537880857548e+03
9.755500000000000282e-02 1.660373987202801436e+04 7.244484272000837336e+03
1.025439999999999963e-01 1.540902197724788857e+04 6.827934535862650591e+03
1.075419999999999987e-01 1.445893065322697112e+04 6.483152680122452693e+03
1.125489999999999963e-01 1.370736709805247301e+04 6.190321997857460701e+03
1.175469999999999987e-01 1.307589836695335362e+04 5.927944748320856888e+03
1.225470000000000032e-01 1.249591195908622103e+04 5.679417860886147537e+03
1.275390000000000135e-01 1.193097212774706350e+04 5.442776577063080367e+03
1.325169999999999959e-01 1.135317388229645439e+04 5.219854622391906560e+03
1.375210000000000043e-01 1.074949640948114211e+04 5.011653525407771667e+03
1.425200000000000078e-01 1.014791909035658864e+04 4.821879640997904062e+03
1.475339999999999985e-01 9.571660169320934074e+03 4.651358486490184987e+03
1.525440000000000129e-01 9.038675596699331436e+03 4.498666269032778473e+03
1.575380000000000114e-01 8.557231343623119756e+03 4.357602098233519428e+03
1.625389999999999890e-01 8.131196083301220824e+03 4.220488939486956951e+03
1.675339999999999885e-01 7.761184674075082512e+03 4.080426579370985110e+03
1.725319999999999909e-01 7.438769666966462864e+03 3.938838578000701546e+03
1.775309999999999944e-01 7.150969468165836588e+03 3.799977240028124015e+03
1.825279999999999958e-01 6.883395137358556894e+03 3.667429362164840313e+03
1.875209999999999932e-01 6.624893359206127570e+03 3.543608352425585053e+03
1.925179999999999947e-01 6.374094242106039019e+03 3.428195925986505245e+03
1.975089999999999901e-01 6.130757543297402663e+03 3.320115031150846335e+03
2.025180000000000036e-01 5.894962554993215235e+03 3.218421398861957641e+03
2.075180000000000080e-01 5.666104250712915018e+03 3.121696171306607994e+03
2.125160000000000105e-01 5.444978468827162033e+03 3.028276498887857542e+03
2.175130000000000119e-01 5.233466147591898334e+03 2.936703002760376876e+03
2.225090000000000123e-01 5.032591384061995086e+03 2.845161264482253046e+03
2.275169999999999970e-01 4.843516845307774020e+03 2.751907170084835343e+03
2.325190000000000035e-01 4.666447431503366715e+03 2.656024305036818077e+03
2.375259999999999871e-01 4.500124894091936767e+03 2.558226608492772812e+03
2.425229999999999886e-01 4.343091201700828606e+03 2.459389523317688599e+03
2.475189999999999890e-01 4.193842604579295767e+03 2.360368384025098294e+03
